C:\WinT,A100\DIL805.PR,O\Data\Def,ormation,\SalimAlha,bsi\Ti64,\Basic file\,039_Compress,ion_Salim_Ti6,4_850_-2,.0_CoolQu,ench_012_.,asc
No.,Time,Tem.1,DL,Force,Strain,kf (Def.),Phi  (D),Phi* (D),Tem.2,Tem.3,Poti,HF
,s,∞C,µm,N,%,N/mm≤,,1/s,∞C,∞C,mm,%
8191,2030.174438,850,-3603.47,3504.3,36.03,114.1594,0.455,0.0097,-20,-20,6.7205,33.13
8192,2030.180298,849.9,-3604.02,3505.1,36.04,114.177,0.455,0.0097,-20,-20,6.7201,33.12
8193,2030.187866,850,-3604.18,3504.5,36.04,114.1557,0.4551,0.0097,-20,-20,6.7197,33.21
8194,2030.195557,850,-3605.18,3504.8,36.05,114.1472,0.4552,0.0098,-20,-20,6.7192,33.06
8195,2030.201416,850,-3605.29,3504.7,36.05,114.1406,0.4552,0.0097,-20,-20,6.7188,33.09
8196,2030.209106,850.1,-3606.01,3504.8,36.06,114.1324,0.4553,0.0099,-20,-20,6.7183,32.92
8197,2030.216797,849.9,-3606.45,3505.1,36.06,114.1337,0.4554,0.0097,-20,-20,6.7178,32.93
8198,2030.224487,849.9,-3606.89,3505.2,36.07,114.1304,0.4555,0.0099,-20,-20,6.7174,33.04
8199,2030.230347,850.1,-3607.33,3506.1,36.07,114.15,0.4556,0.0097,-20,-20,6.717,33.06
8200,2030.238037,850,-3607.83,3505.8,36.08,114.132,0.4556,0.0097,-20,-20,6.7165,33.09
8201,2030.245728,850,-3608.49,3507.1,36.08,114.1614,0.4557,0.0097,-20,-20,6.716,33.16
8202,2030.253418,850.1,-3608.71,3506.5,36.09,114.1391,0.4558,0.0096,-20,-20,6.7155,32.94
8203,2030.259155,850,-3608.71,3507.2,36.09,114.1621,0.4558,0.0097,-20,-20,6.7152,33.08
8204,2030.266846,850,-3609.04,3506.8,36.09,114.1424,0.4558,0.0096,-20,-20,6.7147,33.01
8205,2030.274536,850,-3609.92,3507.9,36.1,114.1633,0.456,0.0097,-20,-20,6.7142,33.13
8206,2030.282227,849.9,-3610.75,3508.5,36.11,114.1668,0.4561,0.0099,-20,-20,6.7137,33.06
8207,2030.288086,849.9,-3610.58,3508.5,36.11,114.1698,0.4561,0.0099,-20,-20,6.7134,33.04
8208,2030.295776,850,-3611.19,3508.8,36.11,114.1681,0.4562,0.01,-20,-20,6.7129,32.99
8209,2030.303467,850,-3612.02,3509.8,36.12,114.1854,0.4563,0.0099,-20,-20,6.7124,33.04
8210,2030.311157,850,-3612.51,3508.9,36.13,114.149,0.4564,0.01,-20,-20,6.7119,33.01
8211,2030.317017,850,-3612.74,3508.3,36.13,114.1268,0.4564,0.01,-20,-20,6.7115,32.91
8212,2030.324707,850,-3612.96,3510.5,36.13,114.1915,0.4564,0.01,-20,-20,6.711,33.09
8213,2030.332397,850,-3613.78,3510.2,36.14,114.1676,0.4566,0.0099,-20,-20,6.7106,33.07
8214,2030.340088,850,-3614.06,3510.6,36.14,114.1764,0.4566,0.0098,-20,-20,6.7101,33.07
8215,2030.345947,849.9,-3614.45,3510.5,36.14,114.1649,0.4567,0.0098,-20,-20,6.7097,33.16
8216,2030.353638,850.1,-3614.94,3510.9,36.15,114.1697,0.4567,0.0097,-20,-20,6.7092,32.96
8217,2030.361328,850,-3615.49,3510.6,36.15,114.1507,0.4568,0.0097,-20,-20,6.7088,33.11
8218,2030.369019,850,-3615.94,3510.6,36.16,114.1428,0.4569,0.0096,-20,-20,6.7083,32.98
8219,2030.374878,850,-3616.49,3511.4,36.16,114.1604,0.457,0.0097,-20,-20,6.7079,33.12
8220,2030.382568,850.1,-3616.76,3511.7,36.17,114.1646,0.457,0.0097,-20,-20,6.7074,33.01
8221,2030.390259,850,-3617.09,3511.4,36.17,114.1496,0.4571,0.0098,-20,-20,6.7069,33.07
8222,2030.396118,850,-3617.48,3512,36.17,114.161,0.4571,0.0097,-20,-20,6.7066,33
8223,2030.403687,850.1,-3618.42,3513.3,36.18,114.1854,0.4573,0.0099,-20,-20,6.7061,32.97
8224,2030.411377,850,-3618.25,3513.4,36.18,114.1929,0.4573,0.0098,-20,-20,6.7056,33.02
8225,2030.419067,849.9,-3618.86,3512.7,36.19,114.1592,0.4574,0.01,-20,-20,6.7051,33.17
8226,2030.424927,849.9,-3619.47,3513.3,36.19,114.1666,0.4575,0.0101,-20,-20,6.7048,33.11
8227,2030.432617,850,-3619.58,3512.9,36.2,114.1509,0.4575,0.01,-20,-20,6.7043,33.14
8228,2030.440308,850,-3620.84,3513,36.21,114.1328,0.4577,0.0102,-20,-20,6.7038,33.15
8229,2030.447998,849.9,-3620.96,3513.3,36.21,114.14,0.4577,0.01,-20,-20,6.7033,33.16
8230,2030.455688,849.9,-3621.56,3513.4,36.22,114.1337,0.4578,0.01,-20,-20,6.7029,33.22
8231,2030.461426,850,-3622,3514.1,36.22,114.1487,0.4579,0.0098,-20,-20,6.7025,33.17
8232,2030.469116,850,-3622.06,3513.6,36.22,114.1294,0.4579,0.0098,-20,-20,6.702,33.03
8233,2030.476807,850,-3622.78,3514.5,36.23,114.1485,0.458,0.0097,-20,-20,6.7016,33.08
8234,2030.482666,850,-3623,3515,36.23,114.1583,0.458,0.0096,-20,-20,6.7012,33.1
8235,2030.490356,850,-3623.77,3514.5,36.24,114.1308,0.4581,0.0096,-20,-20,6.7007,33.21
8236,2030.498047,849.9,-3624.04,3514.3,36.24,114.1167,0.4582,0.0094,-20,-20,6.7002,33.17
8237,2030.505737,849.9,-3624.32,3514,36.24,114.1026,0.4582,0.0095,-20,-20,6.6997,33.15
8238,2030.511475,849.9,-3624.82,3514.4,36.25,114.1074,0.4583,0.0094,-20,-20,6.6994,33.08
8239,2030.519287,849.9,-3625.15,3514,36.25,114.0878,0.4583,0.0097,-20,-20,6.6989,33.2
8240,2030.526978,849.9,-3625.7,3515,36.26,114.1099,0.4584,0.0097,-20,-20,6.6984,33.2
8241,2030.534668,850,-3626.47,3515.5,36.26,114.1144,0.4586,0.0098,-20,-20,6.6979,33.16
8242,2030.540405,849.9,-3626.8,3516.8,36.27,114.1496,0.4586,0.0099,-20,-20,6.6976,33.07
8243,2030.548096,849.9,-3626.8,3516.9,36.27,114.1541,0.4586,0.0098,-20,-20,6.6971,33.21
8244,2030.555908,849.9,-3627.58,3516.1,36.28,114.1129,0.4587,0.01,-20,-20,6.6966,33.11
8245,2030.563599,850,-3627.74,3517.2,36.28,114.1465,0.4588,0.0098,-20,-20,6.6961,33.11
8246,2030.569336,849.8,-3628.46,3517.4,36.28,114.1382,0.4589,0.0099,-20,-20,6.6957,33.16
8247,2030.577026,850,-3629.51,3516.9,36.3,114.1057,0.459,0.0097,-20,-20,6.6953,33.2
8248,2030.584717,850,-3629.73,3516.7,36.3,114.0926,0.4591,0.0096,-20,-20,6.6948,33.05
8249,2030.592407,850,-3629.89,3517.6,36.3,114.1216,0.4591,0.0094,-20,-20,6.6943,33
8250,2030.598267,850,-3630.22,3517.9,36.3,114.1248,0.4591,0.0092,-20,-20,6.6939,32.98
8251,2030.605957,850.1,-3630.77,3517.1,36.31,114.0876,0.4592,0.0091,-20,-20,6.6935,33.09
8252,2030.613647,850.1,-3630.94,3517.1,36.31,114.0846,0.4593,0.0091,-20,-20,6.693,32.97
8253,2030.621338,850.2,-3631.44,3517.4,36.31,114.0848,0.4593,0.0092,-20,-20,6.6925,32.99
8254,2030.627197,850,-3631.71,3517.8,36.32,114.0936,0.4594,0.0091,-20,-20,6.6921,32.97
8255,2030.634888,850.1,-3632.26,3518.1,36.32,114.0928,0.4595,0.0091,-20,-20,6.6917,32.96
8256,2030.642578,850.1,-3632.76,3518.6,36.33,114.1022,0.4595,0.0093,-20,-20,6.6912,33.06
8257,2030.650269,849.8,-3633.2,3519,36.33,114.108,0.4596,0.0093,-20,-20,6.6907,33.16
8258,2030.656128,849.9,-3633.53,3519.2,36.34,114.1066,0.4597,0.0095,-20,-20,6.6903,33.19
8259,2030.663818,849.8,-3634.25,3519.5,36.34,114.1029,0.4598,0.0095,-20,-20,6.6899,33.17
8260,2030.671509,849.9,-3634.58,3519.2,36.35,114.0878,0.4598,0.0097,-20,-20,6.6894,33.17
8261,2030.679077,849.9,-3635.19,3519.3,36.35,114.0815,0.4599,0.0098,-20,-20,6.6889,33.17
8262,2030.684937,849.9,-3635.08,3519.7,36.35,114.0972,0.4599,0.0098,-20,-20,6.6885,33.16
8263,2030.692627,849.9,-3635.91,3520.5,36.36,114.1052,0.46,0.0098,-20,-20,6.6881,33.18
8264,2030.700317,850,-3636.24,3519.2,36.36,114.0582,0.4601,0.0098,-20,-20,6.6876,33.11
8265,2030.708008,850,-3636.95,3520.5,36.37,114.0864,0.4602,0.0099,-20,-20,6.6871,33.09
8266,2030.713867,850.1,-3636.95,3520.9,36.37,114.1001,0.4602,0.0099,-20,-20,6.6867,33.05
8267,2030.721558,850.1,-3637.67,3520.9,36.38,114.0872,0.4603,0.0101,-20,-20,6.6862,32.98
8268,2030.729248,850,-3638.22,3519.9,36.38,114.0454,0.4604,0.0099,-20,-20,6.6858,33.11
8269,2030.734985,850,-3638.99,3520.6,36.39,114.0543,0.4605,0.0102,-20,-20,6.6854,33.01
8270,2030.742676,850,-3638.83,3520.5,36.39,114.0527,0.4605,0.0099,-20,-20,6.6849,33.04
8271,2030.750366,850,-3639.71,3521,36.4,114.0552,0.4606,0.0102,-20,-20,6.6844,33.19
8272,2030.758057,850,-3639.82,3520.9,36.4,114.0486,0.4607,0.0099,-20,-20,6.684,33.13
8273,2030.763794,850,-3640.15,3520.3,36.4,114.0245,0.4607,0.01,-20,-20,6.6836,33.01
8274,2030.771484,850,-3641.09,3520.6,36.41,114.0167,0.4609,0.01,-20,-20,6.6831,33.05
8275,2030.779297,849.9,-3641.09,3521.3,36.41,114.0396,0.4609,0.01,-20,-20,6.6826,33.15
8276,2030.786987,850,-3642.03,3521.3,36.42,114.0227,0.461,0.01,-20,-20,6.6822,33.08
8277,2030.792725,850,-3642.36,3520.7,36.42,113.9986,0.4611,0.0098,-20,-20,6.6818,33.15
8278,2030.800415,849.9,-3642.86,3520.5,36.43,113.9805,0.4611,0.0099,-20,-20,6.6813,33.14
8279,2030.808105,850,-3643.3,3520.9,36.43,113.9863,0.4612,0.0097,-20,-20,6.6809,33.22
8280,2030.815796,849.9,-3643.63,3520.5,36.44,113.9667,0.4613,0.0099,-20,-20,6.6804,33.07
8281,2030.821655,849.9,-3643.9,3520.7,36.44,113.9709,0.4613,0.0098,-20,-20,6.68,33.14
8282,2030.829346,850,-3644.35,3520.6,36.44,113.9584,0.4614,0.0099,-20,-20,6.6796,33.2
8283,2030.837036,850.1,-3644.84,3520.5,36.45,113.9449,0.4614,0.0099,-20,-20,6.6791,33.05
8284,2030.844727,849.9,-3645.39,3521.2,36.45,113.9578,0.4615,0.0098,-20,-20,6.6786,33.12
8285,2030.850464,850,-3646,3522,36.46,113.9743,0.4616,0.0099,-20,-20,6.6782,33.05
8286,2030.858154,850,-3646.28,3519.7,36.46,113.8965,0.4617,0.0099,-20,-20,6.6778,33.05
8287,2030.865845,850,-3646.72,3521.7,36.47,113.9523,0.4617,0.0099,-20,-20,6.6773,33.08
8288,2030.873535,850,-3647.43,3521.6,36.47,113.9349,0.4618,0.0099,-20,-20,6.6768,33.17
8289,2030.879395,850,-3647.71,3523,36.48,113.9755,0.4619,0.0099,-20,-20,6.6764,33.07
8290,2030.887085,850.1,-3648.26,3522.6,36.48,113.9519,0.462,0.0098,-20,-20,6.6759,33.01
8291,2030.894775,850.2,-3648.65,3521.2,36.49,113.8994,0.462,0.0098,-20,-20,6.6755,32.96
8292,2030.902466,850.1,-3648.81,3523.4,36.49,113.9693,0.4621,0.0097,-20,-20,6.675,33.12
8293,2030.908203,850,-3649.42,3523,36.49,113.9448,0.4622,0.0096,-20,-20,6.6746,33.04
8294,2030.915894,850,-3650.03,3522.7,36.5,113.9248,0.4623,0.0096,-20,-20,6.6742,33.05
8295,2030.923584,850,-3650.3,3523.7,36.5,113.9517,0.4623,0.0096,-20,-20,6.6737,33.13
8296,2030.931274,850,-3650.91,3524.3,36.51,113.959,0.4624,0.0097,-20,-20,6.6732,33.12
8297,2030.937012,850,-3651.24,3523.8,36.51,113.9394,0.4624,0.0096,-20,-20,6.6728,33.15
8298,2030.944702,849.9,-3651.68,3524.7,36.52,113.9588,0.4625,0.0097,-20,-20,6.6724,33.04
8299,2030.952393,850,-3652.01,3525.7,36.52,113.9847,0.4626,0.0097,-20,-20,6.6719,33.18
8300,2030.960083,849.9,-3652.45,3524.8,36.52,113.9495,0.4626,0.0098,-20,-20,6.6714,33.19
8301,2030.965942,849.9,-3652.84,3524.8,36.53,113.9426,0.4627,0.0099,-20,-20,6.671,33.24
8302,2030.973633,849.9,-3653.34,3525.1,36.53,113.9428,0.4628,0.01,-20,-20,6.6706,33.13
8303,2030.981323,849.9,-3654.11,3525.4,36.54,113.938,0.4629,0.01,-20,-20,6.6701,33.1
8304,2030.989014,849.9,-3654.5,3525.4,36.54,113.9311,0.463,0.01,-20,-20,6.6696,33.08
8305,2030.994873,850,-3654.99,3523.8,36.55,113.8721,0.463,0.01,-20,-20,6.6692,33.05
8306,2031.002563,850.1,-3655.43,3525.1,36.55,113.9051,0.4631,0.0099,-20,-20,6.6688,32.79
8307,2031.010254,850.1,-3655.54,3525.2,36.56,113.9077,0.4631,0.01,-20,-20,6.6683,32.94
8308,2031.017944,850.1,-3656.1,3524.8,36.56,113.8842,0.4632,0.01,-20,-20,6.6678,32.98
8309,2031.023682,850.1,-3656.65,3525.9,36.57,113.9106,0.4633,0.0101,-20,-20,6.6674,33.11
8310,2031.031372,850,-3657.14,3525.7,36.57,113.8926,0.4634,0.0099,-20,-20,6.667,33.05
8311,2031.039185,850,-3657.75,3526.4,36.58,113.9045,0.4635,0.01,-20,-20,6.6665,33.02
8312,2031.046875,850,-3658.19,3526.4,36.58,113.8965,0.4635,0.0099,-20,-20,6.666,33.14
8313,2031.052612,850,-3658.47,3526.5,36.58,113.8961,0.4636,0.0098,-20,-20,6.6656,33.15
8314,2031.060303,850,-3658.91,3525.9,36.59,113.87,0.4637,0.0099,-20,-20,6.6651,33.2
8315,2031.067993,850,-3659.19,3527.5,36.59,113.9151,0.4637,0.0097,-20,-20,6.6647,33.16
8316,2031.073853,850,-3660.01,3526.2,36.6,113.8593,0.4638,0.0098,-20,-20,6.6643,33.2
8317,2031.081543,850,-3660.18,3526.6,36.6,113.87,0.4639,0.0095,-20,-20,6.6638,32.97
8318,2031.089233,850,-3660.84,3527.9,36.61,113.899,0.464,0.0097,-20,-20,6.6633,33.06
8319,2031.096924,850,-3661.23,3526.8,36.61,113.8557,0.464,0.0094,-20,-20,6.6629,33.06
8320,2031.104614,850.1,-3661.5,3527.8,36.62,113.8825,0.4641,0.0096,-20,-20,6.6624,32.98
8321,2031.110352,850.1,-3662.33,3528.3,36.62,113.8858,0.4642,0.0094,-20,-20,6.662,32.98
8322,2031.118042,850.1,-3662.44,3527.4,36.62,113.852,0.4642,0.0095,-20,-20,6.6616,33.06
8323,2031.125732,850,-3663.1,3526.8,36.63,113.822,0.4643,0.0095,-20,-20,6.6611,32.96
8324,2031.133423,850,-3662.83,3529.2,36.63,113.9042,0.4643,0.0097,-20,-20,6.6606,32.97
8325,2031.13916,850,-3663.43,3527.6,36.63,113.8433,0.4644,0.0098,-20,-20,6.6603,33.2
8326,2031.146851,850,-3663.87,3528.3,36.64,113.8581,0.4644,0.0098,-20,-20,6.6598,33.07
8327,2031.154663,850,-3664.87,3527.6,36.65,113.8176,0.4646,0.01,-20,-20,6.6593,32.93
8328,2031.1604,850,-3665.25,3528.6,36.65,113.8424,0.4647,0.01,-20,-20,6.6589,33.01
8329,2031.168091,849.9,-3666.08,3527.9,36.66,113.8048,0.4648,0.01,-20,-20,6.6585,33.18
8330,2031.175781,849.9,-3665.92,3529,36.66,113.8441,0.4648,0.0098,-20,-20,6.658,33.13
8331,2031.183472,849.9,-3666.63,3528.1,36.67,113.7994,0.4649,0.0098,-20,-20,6.6575,32.97
8332,2031.189331,850,-3666.8,3529.5,36.67,113.8419,0.4649,0.0096,-20,-20,6.6571,33.06
8333,2031.197021,850,-3667.57,3528.1,36.68,113.7826,0.465,0.0098,-20,-20,6.6567,33.1
8334,2031.204712,850,-3667.57,3529.6,36.68,113.8325,0.465,0.0096,-20,-20,6.6562,33.12
8335,2031.212402,850.1,-3668.29,3529.3,36.68,113.8106,0.4651,0.0096,-20,-20,6.6557,33.05
8336,2031.21814,850.2,-3668.62,3529.6,36.69,113.8137,0.4652,0.0092,-20,-20,6.6553,32.95
8337,2031.22583,850.1,-3669.06,3530.2,36.69,113.8239,0.4653,0.0095,-20,-20,6.6549,32.95
8338,2031.233521,850.1,-3669.61,3529,36.7,113.7777,0.4653,0.0094,-20,-20,6.6544,32.87
8339,2031.241211,850,-3669.89,3530,36.7,113.8045,0.4654,0.0096,-20,-20,6.6539,32.91
8340,2031.24707,850,-3670.27,3531,36.7,113.8293,0.4655,0.0096,-20,-20,6.6536,33.08
8341,2031.254761,850.1,-3670.71,3530.7,36.71,113.8123,0.4655,0.0097,-20,-20,6.6531,32.96
8342,2031.262451,850,-3671.76,3529.6,36.72,113.7572,0.4657,0.0098,-20,-20,6.6526,33.01
8343,2031.270142,849.9,-3671.54,3530.4,36.72,113.7884,0.4657,0.0097,-20,-20,6.6521,33.1
8344,2031.276001,849.9,-3672.09,3530.3,36.72,113.7739,0.4657,0.0098,-20,-20,6.6518,33.16
8345,2031.283691,849.9,-3672.42,3531,36.72,113.7906,0.4658,0.0097,-20,-20,6.6513,33.09
8346,2031.291382,849.9,-3673.25,3531,36.73,113.7758,0.4659,0.0098,-20,-20,6.6508,33.17
8347,2031.299072,849.9,-3673.58,3530.7,36.74,113.7607,0.466,0.0097,-20,-20,6.6503,33.18
8348,2031.30481,849.9,-3673.97,3530.7,36.74,113.7538,0.466,0.0098,-20,-20,6.65,33.17
8349,2031.3125,849.9,-3674.41,3531,36.74,113.7549,0.4661,0.0096,-20,-20,6.6495,33.13
8350,2031.32019,849.9,-3675.07,3531.3,36.75,113.7521,0.4662,0.0096,-20,-20,6.649,33.26
8351,2031.327881,849.8,-3675.18,3531.6,36.75,113.7592,0.4662,0.0096,-20,-20,6.6485,33.25
8352,2031.33374,849.8,-3675.57,3531.4,36.76,113.7477,0.4663,0.0095,-20,-20,6.6482,33.32
8353,2031.341431,849.7,-3676.12,3531.2,36.76,113.7287,0.4664,0.0095,-20,-20,6.6477,33.41
8354,2031.349121,849.9,-3676.78,3530.7,36.77,113.7032,0.4665,0.0095,-20,-20,6.6472,33.29
8355,2031.356812,850,-3676.95,3532,36.77,113.741,0.4665,0.0095,-20,-20,6.6468,33.09
8356,2031.362549,850.1,-3677.5,3531.7,36.78,113.722,0.4666,0.0096,-20,-20,6.6464,33.03
8357,2031.370239,850.2,-3677.67,3533,36.78,113.7598,0.4666,0.0096,-20,-20,6.6459,32.92
8358,2031.37793,850.1,-3678.38,3532.7,36.78,113.7379,0.4667,0.0097,-20,-20,6.6455,32.87
8359,2031.385742,850.1,-3678.93,3532.6,36.79,113.7234,0.4668,0.0098,-20,-20,6.645,33.04
8360,2031.391479,850,-3679.1,3532.6,36.79,113.7204,0.4668,0.0099,-20,-20,6.6446,32.89
8361,2031.39917,850.1,-3679.49,3532.3,36.79,113.7044,0.4669,0.01,-20,-20,6.6441,33.15
8362,2031.40686,850.1,-3680.15,3533.3,36.8,113.7242,0.467,0.0101,-20,-20,6.6437,32.96
8363,2031.414551,850.1,-3680.59,3532.4,36.81,113.6891,0.4671,0.0101,-20,-20,6.6432,32.99
8364,2031.420288,850,-3681.2,3533.7,36.81,113.719,0.4672,0.01,-20,-20,6.6428,33.06
8365,2031.427979,850,-3681.47,3532.6,36.81,113.6778,0.4672,0.0101,-20,-20,6.6424,33.02
8366,2031.435669,850,-3682.13,3533.4,36.82,113.693,0.4673,0.01,-20,-20,6.6419,33.07
8367,2031.443481,850,-3682.63,3533.4,36.83,113.6841,0.4674,0.0101,-20,-20,6.6414,33.15
8368,2031.449219,850,-3682.63,3533.7,36.83,113.6932,0.4674,0.0099,-20,-20,6.6411,33.09
8369,2031.456909,850.1,-3683.24,3533,36.83,113.6596,0.4675,0.01,-20,-20,6.6406,33.1
8370,2031.4646,850,-3684.18,3532.3,36.84,113.6201,0.4676,0.0099,-20,-20,6.6401,33.17
8371,2031.47229,850,-3684.23,3533.3,36.84,113.6508,0.4677,0.01,-20,-20,6.6396,33.06
8372,2031.478149,850,-3684.78,3534.2,36.85,113.6725,0.4677,0.0099,-20,-20,6.6393,33.17
8373,2031.48584,850.1,-3684.84,3534.7,36.85,113.6851,0.4678,0.01,-20,-20,6.6388,33.03
8374,2031.49353,850.1,-3685.61,3535.1,36.86,113.6848,0.4679,0.01,-20,-20,6.6383,32.84
8375,2031.499268,850.1,-3685.89,3535.2,36.86,113.6844,0.4679,0.0101,-20,-20,6.638,32.97
8376,2031.506958,850,-3686.55,3534.5,36.87,113.6498,0.468,0.0103,-20,-20,6.6375,33.04
8377,2031.514648,850.1,-3686.82,3534.2,36.87,113.6358,0.4681,0.0102,-20,-20,6.637,33.03
8378,2031.522339,850.1,-3687.82,3535.7,36.88,113.6632,0.4682,0.0102,-20,-20,6.6365,33.1
8379,2031.528198,849.9,-3687.93,3534.7,36.88,113.6295,0.4682,0.01,-20,-20,6.6362,33.06
8380,2031.535889,850,-3688.48,3535.4,36.88,113.6422,0.4683,0.0102,-20,-20,6.6357,32.98
8381,2031.543579,850.1,-3688.53,3535.5,36.89,113.6458,0.4683,0.01,-20,-20,6.6352,33.05
8382,2031.55127,850,-3689.53,3535.5,36.9,113.6279,0.4685,0.0101,-20,-20,6.6347,33.16
8383,2031.557007,850,-3689.69,3535.2,36.9,113.6158,0.4685,0.0098,-20,-20,6.6344,33.04
8384,2031.564697,850,-3690.19,3535.9,36.9,113.6295,0.4686,0.0099,-20,-20,6.6339,33.06
8385,2031.572388,850,-3690.85,3536.9,36.91,113.6493,0.4687,0.0096,-20,-20,6.6334,32.98
8386,2031.580078,850.1,-3691.02,3536.1,36.91,113.6192,0.4687,0.0097,-20,-20,6.6329,32.95
8387,2031.585938,850.1,-3691.29,3536.9,36.91,113.6413,0.4688,0.0095,-20,-20,6.6326,33.02
8388,2031.593628,849.9,-3691.84,3536.2,36.92,113.6088,0.4689,0.0096,-20,-20,6.6321,32.95
8389,2031.601318,850,-3692.56,3535.9,36.93,113.5868,0.469,0.0097,-20,-20,6.6316,33.1
8390,2031.609009,849.9,-3692.67,3537.1,36.93,113.621,0.469,0.0096,-20,-20,6.6312,33.16
8391,2031.614746,850,-3693.39,3536.9,36.93,113.6035,0.4691,0.0098,-20,-20,6.6308,33.23
8392,2031.622437,850,-3693.44,3536.9,36.93,113.6025,0.4691,0.0096,-20,-20,6.6303,33.24
8393,2031.630127,849.9,-3694.22,3537.9,36.94,113.6203,0.4692,0.0098,-20,-20,6.6298,33.15
8394,2031.637817,849.9,-3694.66,3537.3,36.95,113.5943,0.4693,0.0097,-20,-20,6.6294,33.14
8395,2031.643677,849.9,-3694.82,3537.5,36.95,113.5958,0.4693,0.0099,-20,-20,6.629,33.26
8396,2031.651367,849.8,-3695.43,3537.9,36.95,113.5984,0.4694,0.0098,-20,-20,6.6285,33.25
8397,2031.659058,849.9,-3696.04,3537.8,36.96,113.583,0.4695,0.0098,-20,-20,6.6281,33.25
8398,2031.666748,849.9,-3696.64,3537.5,36.97,113.563,0.4696,0.0097,-20,-20,6.6276,33.25
8399,2031.672485,849.9,-3696.64,3537.8,36.97,113.5721,0.4696,0.0097,-20,-20,6.6272,33.28
8400,2031.680298,849.9,-3697.25,3537.3,36.97,113.5475,0.4697,0.0097,-20,-20,6.6268,33.21
8401,2031.687866,849.8,-3697.58,3538.8,36.98,113.5868,0.4698,0.0096,-20,-20,6.6263,33.34
8402,2031.695679,849.8,-3698.13,3537.6,36.98,113.5407,0.4699,0.0096,-20,-20,6.6258,33.33
8403,2031.701416,849.9,-3698.68,3538.8,36.99,113.5669,0.4699,0.0096,-20,-20,6.6255,33.34
8404,2031.709106,849.8,-3699.07,3539,36.99,113.569,0.47,0.0095,-20,-20,6.625,33.31
8405,2031.716797,849.9,-3699.35,3537.9,36.99,113.5278,0.4701,0.0095,-20,-20,6.6245,33.26
8406,2031.724487,850,-3699.9,3538.8,37,113.545,0.4701,0.0094,-20,-20,6.6241,33.3
8407,2031.730347,850,-3700.01,3540,37,113.5837,0.4702,0.0094,-20,-20,6.6237,33.22
8408,2031.738037,850,-3700.78,3539.9,37.01,113.5652,0.4703,0.0095,-20,-20,6.6232,33.08
8409,2031.745728,850,-3701.28,3539.2,37.01,113.5337,0.4704,0.0095,-20,-20,6.6228,33.04
8410,2031.753418,850.1,-3701.61,3539.7,37.02,113.5458,0.4704,0.0095,-20,-20,6.6223,33.07
8411,2031.759155,850.1,-3701.94,3538.5,37.02,113.4992,0.4705,0.0094,-20,-20,6.6219,33.05
8412,2031.766846,850.1,-3702.49,3539.7,37.02,113.5299,0.4706,0.0096,-20,-20,6.6215,32.95
8413,2031.774536,850.1,-3702.6,3540.4,37.03,113.5505,0.4706,0.0094,-20,-20,6.621,33.1
8414,2031.782227,850.1,-3703.32,3539.7,37.03,113.515,0.4707,0.0097,-20,-20,6.6205,33.06
8415,2031.788086,850.1,-3703.76,3540.7,37.04,113.5386,0.4708,0.0096,-20,-20,6.6201,32.98
8416,2031.795776,850.2,-3704.14,3540.2,37.04,113.5136,0.4708,0.0097,-20,-20,6.6197,32.94
8417,2031.803467,850,-3704.86,3540.3,37.05,113.5052,0.4709,0.0097,-20,-20,6.6192,33.1
8418,2031.811157,850,-3704.86,3541,37.05,113.5277,0.4709,0.0097,-20,-20,6.6187,33.02
8419,2031.816895,850.1,-3705.52,3541.1,37.06,113.5203,0.471,0.0098,-20,-20,6.6184,32.98
8420,2031.824585,850,-3705.85,3540.6,37.06,113.4963,0.4711,0.0098,-20,-20,6.6179,33.02
8421,2031.832275,850,-3706.46,3541.1,37.06,113.5034,0.4712,0.01,-20,-20,6.6174,33
8422,2031.839966,850,-3706.74,3541.3,37.07,113.5029,0.4712,0.0098,-20,-20,6.6169,32.96
8423,2031.845703,850,-3707.4,3541.3,37.07,113.491,0.4713,0.0099,-20,-20,6.6166,33.03
8424,2031.853394,850.1,-3707.79,3541.6,37.08,113.4931,0.4714,0.0098,-20,-20,6.6161,33.07
8425,2031.861206,850,-3708.12,3542.4,37.08,113.5142,0.4714,0.01,-20,-20,6.6156,32.99
8426,2031.868896,850,-3708.61,3542.4,37.09,113.5052,0.4715,0.01,-20,-20,6.6151,33.09
8427,2031.874634,850,-3709.28,3541.7,37.09,113.4707,0.4716,0.01,-20,-20,6.6148,33.13
8428,2031.882324,850,-3709.55,3542.4,37.1,113.4883,0.4717,0.0099,-20,-20,6.6143,33.05
8429,2031.890015,850,-3710.21,3542.6,37.1,113.4808,0.4718,0.0099,-20,-20,6.6138,33.05
8430,2031.897705,850,-3710.43,3543,37.1,113.4904,0.4718,0.0099,-20,-20,6.6133,33.07
8431,2031.903442,850,-3710.49,3544.1,37.1,113.5255,0.4718,0.0099,-20,-20,6.613,33.05
8432,2031.911133,850,-3711.26,3543.8,37.11,113.5025,0.4719,0.0099,-20,-20,6.6125,32.96
8433,2031.918945,850.1,-3711.87,3543,37.12,113.4645,0.472,0.0098,-20,-20,6.612,32.99
8434,2031.924683,850,-3712.47,3544.4,37.12,113.4986,0.4721,0.0097,-20,-20,6.6117,33.07
8435,2031.932373,850,-3713.14,3545.2,37.13,113.5137,0.4722,0.0097,-20,-20,6.6112,33.08
